loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,emg,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0.8777788,-0.6558207,-0.229079,0.2288357,-1.255329,-1.080721,-0.5085972,-0.6257043,0.03082479,6.188925,-0.4651825,-0.09777921,0.3354167,-0.3467366,-0.908294,1.45179,-0.1630209,0.08782512,-0.1083649,-0.9657969,-2.859526,1.705345,-0.8233998,1.240714,-0.02561063,292.6011,209.2825,20.53221
1,0.8888899,-0.5904499,-0.2690989,0.2024206,-1.252524,-1.07717,-0.5049758,-0.6257166,-0.001419821,6.188925,-0.4557016,-0.1008884,0.3076724,-0.3439888,-0.9110211,1.459154,-0.1693742,0.09742989,-0.107226,-0.9667578,-2.857726,1.706356,-0.8240197,1.243372,-0.02846842,292.5571,208.7994,20.80774
1,0.900001,-0.5645794,-0.2999201,0.1695562,-1.249304,-1.074023,-0.500441,-0.6261912,-0.04334409,6.188925,-0.4483158,-0.089122,0.2895788,-0.3410018,-0.9120597,1.464911,-0.1756578,0.1123416,-0.1007562,-0.967504,-2.855793,1.707304,-0.8244084,1.246191,-0.03125725,292.4868,208.1091,21.27719
1,0.9111122,-0.5516618,-0.3137218,0.1547128,-1.246542,-1.070807,-0.4956063,-0.6284575,-0.2068527,8.2519,-0.4643461,-0.06458196,0.2780025,-0.3381181,-0.9112224,1.469793,-0.1840128,0.1229854,-0.08681618,-0.9679653,-2.853982,1.708435,-0.8246967,1.249147,-0.03404316,292.292,207.1369,22.00995
1,0.9222233,-0.549807,-0.2818281,0.1374684,-1.244775,-1.069137,-0.4902102,-0.6277049,0.07040519,8.2519,-0.4760026,-0.04119998,0.295164,-0.3344936,-0.9096948,1.473888,-0.195623,0.1325946,-0.07817096,-0.9683834,-2.851826,1.709664,-0.8251363,1.252082,-0.03686509,291.9899,205.6431,23.17437
1,0.9333345,-0.5330239,-0.2518682,0.1330529,-1.243469,-1.067016,-0.4855608,-0.6270471,0.05921564,8.2519,-0.4844554,-0.0370056,0.3143855,-0.3304024,-0.9098344,1.479638,-0.2030641,0.1368691,-0.0780985,-0.96911,-2.8499,1.71095,-0.825727,1.254811,-0.03959701,291.6689,204.0846,24.36996
1,0.9444456,-0.5162104,-0.2262003,0.120166,-1.242381,-1.065089,-0.4807208,-0.6267664,0.02510115,8.2519,-0.5067286,-0.03069654,0.3400586,-0.3259597,-0.909103,1.485174,-0.2073011,0.1421965,-0.07592671,-0.9697656,-2.847831,1.712355,-0.8262393,1.257353,-0.0420435,291.4939,203.0248,25.11294
1,0.9555568,-0.5033934,-0.2282648,0.108443,-1.240357,-1.063136,-0.476227,-0.6272224,-0.04194225,6.080348,-0.5332152,-0.01058045,0.3785741,-0.3208342,-0.9067675,1.489513,-0.2178823,0.1443271,-0.06837457,-0.9702434,-2.846083,1.714096,-0.826653,1.259811,-0.04414566,291.4283,202.375,25.52624
1,0.9666679,-0.49164,-0.2304108,0.08182698,-1.238097,-1.061715,-0.4715926,-0.6270152,0.01921114,6.080348,-0.5417378,0.01285079,0.379744,-0.3166605,-0.9032345,1.492411,-0.22636,0.1560687,-0.06721275,-0.9706498,-2.843504,1.715382,-0.8274752,1.26219,-0.04618021,291.3237,201.7238,25.99371
1,0.977779,-0.4841756,-0.2283589,0.04771421,-1.235717,-1.061046,-0.466654,-0.6271824,-0.0155737,6.080348,-0.5513687,0.04377392,0.3692279,-0.3130018,-0.8979561,1.493693,-0.2346994,0.1986957,-0.06067884,-0.9706599,-2.839428,1.715958,-0.8286474,1.264494,-0.04813864,291.1846,201.0334,26.56314
1,0.9888902,-0.4788179,-0.2305292,0.02855203,-1.233263,-1.060016,-0.4618374,-0.627095,0.008046085,6.080348,-0.5503264,0.07681116,0.3650635,-0.3092154,-0.8912088,1.493374,-0.2410143,0.214689,-0.05740017,-0.9708096,-2.835969,1.716838,-0.8299983,1.266711,-0.0499689,291.0715,200.2307,27.2885
1,1.000001,-0.4671411,-0.2241237,0.006139684,-1.230965,-1.059679,-0.4571763,-0.6268889,0.01864321,6.080348,-0.5355052,0.0939405,0.3384361,-0.3061858,-0.8856981,1.493431,-0.252592,0.2391924,-0.04981159,-0.9709001,-2.832383,1.717887,-0.8314213,1.268875,-0.05161426,291.0179,199.4433,27.98613
1,1.011112,-0.4480259,-0.2165658,-0.008797628,-1.228723,-1.0591,-0.4528977,-0.6267558,0.01195725,6.623236,-0.5217208,0.08440781,0.3213085,-0.3031498,-0.882685,1.495957,-0.2674242,0.2615923,-0.04751344,-0.9709496,-2.828387,1.718996,-0.8328915,1.271034,-0.05303948,290.986,198.7162,28.62975
1,1.022224,-0.4237164,-0.195048,-0.01100819,-1.227239,-1.058517,-0.4490239,-0.6270184,-0.02421261,6.623236,-0.4845527,0.05787298,0.2891344,-0.3005936,-0.8826792,1.500309,-0.272726,0.2733276,-0.04851214,-0.9710152,-2.82428,1.719846,-0.8343945,1.273228,-0.05428644,290.9455,198.0382,29.28478
1,1.033335,-0.3928991,-0.1873494,-0.02059137,-1.22543,-1.057952,-0.4454126,-0.6272272,-0.01890965,6.623236,-0.4664822,0.04511768,0.2804996,-0.2976386,-0.8814328,1.503995,-0.2811867,0.2712113,-0.04097988,-0.9708442,-2.820728,1.721219,-0.8359281,1.275459,-0.05538869,290.8652,197.3214,30.00868
1,1.044446,-0.3652224,-0.1839677,-0.03443799,-1.223345,-1.057768,-0.4421321,-0.627494,-0.02442926,6.623236,-0.4526806,0.0121389,0.2664962,-0.2950335,-0.8833865,1.510503,-0.2885473,0.270152,-0.03025949,-0.9704266,-2.817135,1.722622,-0.8374612,1.27771,-0.05638792,290.7564,196.6523,30.71601
1,1.055557,-0.3460594,-0.1796192,-0.04933742,-1.221172,-1.057477,-0.4390775,-0.6276091,-0.01046103,6.623236,-0.4739922,-0.01555389,0.2664856,-0.2920476,-0.8855543,1.518623,-0.2917413,0.2669494,-0.02917872,-0.9704399,-2.813858,1.72403,-0.8388889,1.279961,-0.05730566,290.6359,196.0924,31.33829
1,1.066668,-0.3258209,-0.1784347,-0.06317972,-1.218949,-1.057685,-0.4359557,-0.6278743,-0.02431786,6.623236,-0.4793159,0.034504,0.2698548,-0.2890499,-0.879371,1.518207,-0.2938209,0.2776053,-0.02701293,-0.9702253,-2.809783,1.725068,-0.8402487,1.282175,-0.05821634,290.5261,195.4098,32.05681
1,1.077779,-0.3141489,-0.1719861,-0.07812106,-1.217061,-1.058274,-0.4325714,-0.6278679,0.0006460504,6.623236,-0.4750909,0.08460873,0.2604177,-0.2864059,-0.8701075,1.514332,-0.2894522,0.2850372,-0.01745838,-0.9697123,-2.805743,1.725916,-0.8416991,1.284262,-0.05921549,290.3794,194.5073,32.9788
1,1.08889,-0.3068311,-0.1569729,-0.07072836,-1.215571,-1.05821,-0.4293612,-0.6277385,0.01162436,6.623236,-0.4774345,0.1380321,0.2083895,-0.2856911,-0.8591938,1.50925,-0.2873809,0.2786199,-0.0206853,-0.9696175,-2.802537,1.727386,-0.8432915,1.28612,-0.06036076,290.2324,193.569,33.92245
1,1.100002,-0.3048952,-0.1366588,-0.05912708,-1.214322,-1.058377,-0.4259119,-0.6273854,0.03200035,6.623236,-0.472396,0.1659454,0.1360104,-0.2862925,-0.851003,1.506562,-0.3013608,0.2648162,-0.03016216,-0.9698269,-2.799548,1.729429,-0.8449683,1.287735,-0.0615206,290.1843,192.7706,34.58954
1,1.111113,-0.2956585,-0.09918813,-0.03585854,-1.214253,-1.058074,-0.4229814,-0.6271212,0.02382136,6.40608,-0.4533509,0.1554004,0.1018144,-0.2862099,-0.8458934,1.506175,-0.3013905,0.2648209,-0.03335785,-0.9698231,-2.795924,1.73074,-0.8467655,1.289174,-0.06260229,290.2022,192.2484,34.95838
1,1.122224,-0.2597302,-0.06789511,-0.009355001,-1.213869,-1.057246,-0.4213281,-0.6267968,0.02934271,6.40608,-0.4278952,0.09159368,0.06849676,-0.2861545,-0.8485646,1.51277,-0.2970469,0.2701249,-0.02593544,-0.9694279,-2.792005,1.731818,-0.8485464,1.290492,-0.06356023,290.2315,192.0141,35.17078
1,1.133335,-0.2384139,-0.06877465,-0.01040473,-1.213004,-1.057041,-0.4193051,-0.6270034,-0.01917259,6.40608,-0.4246058,0.07873589,0.09295174,-0.2843004,-0.8460937,1.515101,-0.2959625,0.2701032,-0.02382442,-0.9692553,-2.788637,1.733091,-0.8501692,1.291798,-0.06439046,290.2809,192.0308,35.23037
1,1.144446,-0.2127571,-0.07815962,-0.01673785,-1.21185,-1.05689,-0.4176593,-0.6279734,-0.08860287,6.40608,-0.405226,0.0679279,0.1450438,-0.2812729,-0.8439728,1.517027,-0.290534,0.2711372,-0.01321996,-0.9686098,-2.785022,1.734116,-0.8517286,1.293136,-0.06531477,290.2334,192.0664,35.37827
1,1.155557,-0.1998203,-0.09405605,-0.02411472,-1.210267,-1.056677,-0.4158004,-0.627723,0.02344914,6.40608,-0.3987697,0.07640767,0.1631423,-0.2792564,-0.8387844,1.516364,-0.2840233,0.2774884,-0.002624311,-0.9679158,-2.781277,1.734952,-0.8530443,1.29442,-0.06637028,290.1218,191.7851,35.81211
1,1.166668,-0.1880385,-0.1003855,-0.03366591,-1.208845,-1.056754,-0.4139969,-0.6278525,-0.01225496,6.188925,-0.397707,0.1115593,0.1643105,-0.2775046,-0.8304147,1.512673,-0.2774943,0.2838427,0.0101084,-0.9668888,-2.77736,1.735613,-0.8542876,1.295627,-0.06761827,290.0758,191.2928,36.24877
1,1.17778,-0.1860275,-0.0864916,-0.02839739,-1.208333,-1.056591,-0.4121162,-0.6274248,0.03907207,6.188925,-0.4031013,0.1233362,0.1473141,-0.2766364,-0.8237967,1.510984,-0.2656902,0.2869884,0.01851214,-0.9660782,-2.773557,1.736137,-0.8556064,1.296727,-0.06901036,290.0377,190.5264,36.81032
1,1.188891,-0.19474,-0.06428182,-0.04661456,-1.20785,-1.057569,-0.409371,-0.6273428,0.007039314,6.188925,-0.4201995,0.1233748,0.1335313,-0.2756276,-0.8185332,1.511024,-0.2646808,0.2837871,0.01316142,-0.9657447,-2.770061,1.737019,-0.8571878,1.297658,-0.07050991,289.9906,189.7189,37.37959
1,1.200002,-0.2035567,-0.03337618,-0.02652011,-1.208464,-1.057412,-0.4068692,-0.6270173,0.02960904,6.188925,-0.431901,0.1190945,0.1378227,-0.2740664,-0.8143404,1.512063,-0.256201,0.2965586,0.004578654,-0.9653367,-2.765669,1.737143,-0.858898,1.298449,-0.07193924,289.9921,189.2393,37.67714
1,1.211113,-0.2079758,-0.01635134,-0.02233914,-1.208577,-1.057636,-0.4043701,-0.6264042,0.05569893,5.97177,-0.4233741,0.138265,0.1399786,-0.2725607,-0.8063253,1.508855,-0.2540706,0.3061445,0.001377799,-0.9647844,-2.76123,1.737368,-0.8607405,1.299136,-0.07325508,290.0024,189.0614,37.74319
1,1.222224,-0.20587,-0.01416259,-0.01382539,-1.208507,-1.057527,-0.4021932,-0.6261182,0.02567091,5.97177,-0.3989665,0.1756302,0.1176302,-0.2720025,-0.7945291,1.501157,-0.2571614,0.3135584,0.01100732,-0.9638054,-2.757515,1.738118,-0.8626543,1.299834,-0.07438689,290.0522,189.1599,37.59677
1,1.233335,-0.1974338,-0.006575596,-0.001067922,-1.208683,-1.057154,-0.4002071,-0.626204,-0.007996297,5.97177,-0.374637,0.1587239,0.07168019,-0.2725186,-0.790129,1.500375,-0.2526939,0.3124478,0.0333381,-0.9622959,-2.753596,1.738578,-0.8645523,1.30064,-0.07536378,290.0631,189.366,37.43586
1,1.244446,-0.1739219,-0.01488068,5.032122E-05,-1.208365,-1.05694,-0.3989612,-0.6263925,-0.01716956,5.97177,-0.3556477,0.09283522,0.02027117,-0.2736414,-0.7931208,1.506707,-0.2536097,0.3092301,0.05038761,-0.9607588,-2.749751,1.739224,-0.8664019,1.30158,-0.07624149,290.0327,189.359,37.52824
1,1.255558,-0.163224,-0.02328668,-0.0009703189,-1.208127,-1.057056,-0.396925,-0.6264639,-0.006454849,5.97177,-0.3450207,0.06197581,0.01054795,-0.273668,-0.7936603,1.510749,-0.2491949,0.3027898,0.06949683,-0.9592094,-2.746244,1.739946,-0.8682029,1.302651,-0.07711187,289.9598,189.1835,37.80901
1,1.266669,-0.1547351,-0.01898765,-0.009507142,-1.207909,-1.057369,-0.3953271,-0.6271877,-0.06619763,6.297503,-0.3374536,0.09277996,0.04044103,-0.2725335,-0.7868453,1.507696,-0.2481979,0.2857452,0.06733221,-0.9580557,-2.743126,1.740901,-0.8699706,1.30381,-0.07807031,289.84,188.8743,38.21199
1,1.27778,-0.1559149,-0.006226962,-0.01063525,-1.208033,-1.057633,-0.3934224,-0.6264943,0.06391062,6.297503,-0.3469321,0.1438254,0.0715205,-0.2711402,-0.7746667,1.500133,-0.2570725,0.2719729,0.03436365,-0.9583247,-2.739812,1.742239,-0.8716933,1.304952,-0.07911977,289.6932,188.2904,38.81623
1,1.288891,-0.1528694,0.009824701,-0.00111923,-1.208614,-1.05759,-0.3918107,-0.6268207,-0.03052283,6.297503,-0.3660081,0.2108478,0.1005614,-0.2695497,-0.7584129,1.489054,-0.268745,0.2986434,0.03131461,-0.9574144,-2.734951,1.742787,-0.873376,1.306009,-0.08020546,289.5611,187.679,39.36574
1,1.300002,-0.1315631,0.01102323,-0.01283035,-1.208524,-1.05802,-0.3907635,-0.6264628,0.03300903,6.297503,-0.3669994,0.2491371,0.1219753,-0.2682267,-0.7441133,1.479437,-0.2577568,0.3305455,0.05681549,-0.9554282,-2.729609,1.742257,-0.8751458,1.306942,-0.08134007,289.4435,187.1375,39.81791
1,1.311113,-0.1025888,-0.01015512,-0.04047389,-1.206963,-1.059563,-0.3898186,-0.6265305,-0.006549424,6.188925,-0.3637211,0.2480077,0.1432654,-0.266306,-0.7329914,1.472674,-0.2531918,0.3508162,0.08234258,-0.9533888,-2.723423,1.741435,-0.8769644,1.30775,-0.08246819,289.36,186.8618,40.02812
1,1.322224,-0.0832181,-0.0303134,-0.06061044,-1.205737,-1.060393,-0.3890963,-0.6271893,-0.06025014,6.188925,-0.3403351,0.2022488,0.1291776,-0.2655001,-0.729932,1.472839,-0.2531671,0.3380263,0.08871548,-0.951679,-2.719532,1.741944,-0.878745,1.308444,-0.08353344,289.3055,186.7515,40.09674
1,1.333336,-0.05332153,-0.03972437,-0.09036682,-1.205066,-1.062087,-0.3880247,-0.6276213,-0.03904223,6.188925,-0.2989461,0.1682964,0.08737165,-0.2658128,-0.7262883,1.471627,-0.2499498,0.3242028,0.09506007,-0.9498712,-2.715307,1.742251,-0.8804709,1.309056,-0.08446254,289.3547,186.6145,40.14197
1,1.344447,-0.03731944,-0.04073782,-0.1105923,-1.203953,-1.063609,-0.387474,-0.6274509,0.01572754,6.188925,-0.2563778,0.1108207,0.07318405,-0.2653707,-0.7273114,1.474307,-0.2435917,0.3028736,0.09816616,-0.9482169,-2.712166,1.742953,-0.8821399,1.309639,-0.08508313,289.4891,186.326,40.2999
1,1.355558,-0.02128539,-0.0448982,-0.1190763,-1.202928,-1.064704,-0.3872838,-0.627208,0.02190669,6.188925,-0.2318057,0.05751857,0.08784311,-0.2638745,-0.7292124,1.47812,-0.2372407,0.2900895,0.09703335,-0.9465402,-2.708592,1.743278,-0.883965,1.31019,-0.08546871,289.5492,185.9846,40.56914
1,1.366669,-0.01803137,-0.05126577,-0.1201102,-1.201746,-1.06574,-0.3867933,-0.6274785,-0.02503796,5.97177,-0.2189763,0.08516455,0.1038417,-0.2626255,-0.7221625,1.473638,-0.2329361,0.2815437,0.1044384,-0.9446871,-2.70542,1.743871,-0.8860399,1.310722,-0.08559055,289.5464,185.7964,40.74734
1,1.37778,-0.02539513,-0.06093614,-0.1254385,-1.200061,-1.067402,-0.3856715,-0.6275425,-0.005749601,5.97177,-0.2084038,0.118249,0.08472568,-0.2623853,-0.7136606,1.46747,-0.2168419,0.2708301,0.1191928,-0.9424437,-2.702285,1.743887,-0.8883514,1.31122,-0.08553617,289.5437,185.808,40.92664
1,1.388891,-0.02427778,-0.06728405,-0.1179516,-1.198793,-1.068122,-0.3851708,-0.6270514,0.0448093,5.97177,-0.2331216,0.1577933,0.03486784,-0.263686,-0.7044407,1.462023,-0.208085,0.3016765,0.1330082,-0.9399478,-2.697667,1.743035,-0.8908647,1.311666,-0.08543381,289.5648,185.9233,41.10553
1,1.400002,-0.0199288,-0.08107441,-0.12534,-1.197805,-1.069642,-0.3838212,-0.626465,0.05314181,5.97177,-0.2564851,0.1609255,0.05414262,-0.2628455,-0.696774,1.458146,-0.1982,0.3421066,0.1510844,-0.9369496,-2.692023,1.741575,-0.8933564,1.312051,-0.08526038,289.6471,186.0636,41.19076
1,1.411114,-0.007019941,-0.09170064,-0.1455754,-1.195448,-1.07196,-0.3834089,-0.626604,-0.01319623,5.97177,-0.2499101,0.1554479,0.1031095,-0.2603751,-0.6901971,1.454424,-0.190657,0.3527302,0.1563539,-0.9344712,-2.687328,1.740624,-0.8957891,1.312472,-0.08498882,289.7859,186.2595,41.13743
1,1.422225,0.01660427,-0.1097493,-0.1784994,-1.192772,-1.074135,-0.3833967,-0.6260176,0.05375872,5.646037,-0.2262445,0.1201241,0.1604379,-0.2570739,-0.6870055,1.453204,-0.1780323,0.35164,0.1391901,-0.932785,-2.683075,1.739664,-0.8981213,1.312951,-0.08472684,289.8725,186.408,41.1655
1,1.433336,0.02749954,-0.1395586,-0.2049892,-1.190084,-1.076627,-0.3824422,-0.6271233,-0.1016373,5.646037,-0.2251159,0.09129366,0.173152,-0.2546866,-0.6857746,1.454329,-0.1731458,0.3229195,0.09968717,-0.9323274,-2.679696,1.739325,-0.9003766,1.313576,-0.08442982,290.0014,186.5248,41.07551
1,1.444447,0.0009066314,-0.1410708,-0.2145358,-1.186015,-1.076668,-0.3822856,-0.627494,-0.03301122,5.646037,-0.2132643,0.06775996,0.2060594,-0.2515915,-0.6838428,1.454477,-0.1746262,0.2995403,0.0623799,-0.9322076,-2.676366,1.739321,-0.9026699,1.314404,-0.0840906,290.1501,186.3892,41.26396
1,1.455558,-0.01628473,-0.1242149,-0.2210072,-1.184291,-1.078714,-0.3808347,-0.6265576,0.08565747,5.646037,-0.2046607,0.05170721,0.2240857,-0.2486844,-0.6824505,1.455021,-0.1737896,0.2888971,0.04104539,-0.9318027,-2.672988,1.739197,-0.9050298,1.315351,-0.0837248,290.2401,185.9415,41.82943
1,1.466669,-0.03573303,-0.09351463,-0.2254252,-1.183085,-1.081323,-0.3789268,-0.6262503,0.02731103,4.777416,-0.2036688,0.03472441,0.2037893,-0.2469805,-0.6819594,1.456772,-0.1856211,0.2772261,0.03261515,-0.9312712,-2.669663,1.739619,-0.9075815,1.316257,-0.08357624,290.0196,185.3513,43.12981
1,1.47778,-0.06378926,-0.05952676,-0.201109,-1.18314,-1.08336,-0.3763222,-0.6256623,0.05351097,4.777416,-0.2153711,0.01233181,0.2005659,-0.2449735,-0.6843839,1.461537,-0.2005155,0.2836626,0.03170111,-0.9302549,-2.665641,1.739709,-0.9101473,1.316585,-0.08458223,289.6805,184.6052,45.12405
1,1.488891,-0.08741665,-0.03942754,-0.1863053,-1.182623,-1.085122,-0.3740436,-0.6253912,0.02441949,4.777416,-0.2217092,0.002668753,0.2133346,-0.2421591,-0.6856953,1.465369,-0.2101686,0.2996884,0.0190323,-0.9296855,-2.660967,1.739438,-0.9122305,1.316441,-0.08616351,289.8204,184.3968,45.29716
1,1.500003,-0.1141243,-0.03215413,-0.1735782,-1.181748,-1.086692,-0.3715951,-0.6245491,0.07692631,4.777416,-0.2238506,0.03782272,0.2134502,-0.2399615,-0.6794693,1.461854,-0.214562,0.3018464,0.004153766,-0.9295854,-2.656823,1.739449,-0.9139096,1.316126,-0.08779219,290.1322,184.4983,44.44894
1,1.511114,-0.1365026,-0.02803569,-0.162003,-1.1802,-1.089571,-0.3690582,-0.6248229,-0.025549,4.777416,-0.2195308,0.0782201,0.2295599,-0.2369068,-0.6709286,1.455692,-0.2212477,0.2805958,-0.02138069,-0.9300813,-2.653582,1.740056,-0.9154446,1.315937,-0.08915076,290.3906,184.7005,43.50637
1,1.522225,-0.1440665,-0.01738115,-0.1471439,-1.17981,-1.090867,-0.3667711,-0.6247781,0.004466517,6.623236,-0.2216222,0.06114856,0.2380382,-0.2340477,-0.6684609,1.455818,-0.2255933,0.2720954,-0.02774487,-0.9300776,-2.65006,1.740571,-0.9172292,1.316102,-0.09027511,290.5893,184.8842,42.93857
1,1.533336,-0.1398714,-0.01087462,-0.1290601,-1.179419,-1.091816,-0.3651029,-0.6253123,-0.04882085,6.623236,-0.2473291,0.02817896,0.2028968,-0.2324247,-0.6730218,1.463927,-0.2362043,0.2827567,-0.02657394,-0.9298027,-2.64609,1.741076,-0.919378,1.316767,-0.09121104,290.7593,184.9544,42.7931
1,1.544447,-0.1281553,-0.01075998,-0.1269206,-1.178848,-1.093133,-0.3634655,-0.6251329,0.01694262,6.623236,-0.2569485,0.01435581,0.1933038,-0.2305025,-0.6731837,1.467206,-0.243515,0.3019403,-0.01689055,-0.9290549,-2.641327,1.74113,-0.9216829,1.31792,-0.09177366,290.807,184.5971,43.21708
1,1.555558,-0.122863,-0.01178607,-0.1311749,-1.17821,-1.094884,-0.3609366,-0.6256772,-0.04989702,6.623236,-0.2601701,0.016496,0.186931,-0.2285535,-0.6716604,1.468631,-0.2466207,0.3104543,-0.01045997,-0.9284232,-2.636982,1.741248,-0.9240237,1.319441,-0.09203035,290.6314,184.1295,43.94274
1,1.566669,-0.1164343,-0.01598507,-0.130085,-1.177438,-1.096209,-0.3592935,-0.6259621,-0.02560478,4.777416,-0.2538499,0.01975009,0.1688063,-0.2272246,-0.6696945,1.469365,-0.2594905,0.3051782,-0.01774925,-0.9282379,-2.632692,1.741849,-0.9263486,1.32114,-0.09216842,290.359,183.5052,44.93499
1,1.577781,-0.1026717,-0.005167291,-0.1205557,-1.17709,-1.097732,-0.358127,-0.625298,0.06094665,4.777416,-0.2667418,0.03688076,0.1444115,-0.2263788,-0.6645088,1.46772,-0.2659989,0.2956082,-0.02735366,-0.9284099,-2.629273,1.742978,-0.9285519,1.322778,-0.0922431,290.0782,182.5224,46.23797
1,1.588892,-0.07536589,0.03469535,-0.075978,-1.178435,-1.097936,-0.3578548,-0.6259877,-0.06359769,4.777416,-0.264643,0.05607647,0.1380706,-0.2251569,-0.6586631,1.464915,-0.2681672,0.3009482,-0.03265106,-0.9282672,-2.624871,1.743404,-0.9306784,1.324154,-0.09232631,289.8282,181.5216,47.46548
1,1.600003,-0.06520893,0.08718542,-0.03359875,-1.180854,-1.098056,-0.3574314,-0.6266301,-0.05810764,4.777416,-0.262621,0.08599502,0.1136524,-0.2247687,-0.6496835,1.459003,-0.2509404,0.3093954,-0.01575262,-0.9273984,-2.62042,1.743078,-0.9328249,1.325233,-0.09255724,289.6975,181.0302,48.15047
1,1.611114,-0.06218941,0.1063981,-0.03048876,-1.18218,-1.098991,-0.356365,-0.6270125,-0.0345843,4.777416,-0.2773448,0.1018186,0.1617124,-0.2217428,-0.6415188,1.454383,-0.2358974,0.3039843,7.465482E-05,-0.9265047,-2.616794,1.743116,-0.9350582,1.32602,-0.09306304,289.6277,181.0531,48.33054
1,1.622225,-0.07400719,0.121088,-0.05506043,-1.183295,-1.100866,-0.3546878,-0.6267611,0.0231965,7.383279,-0.2858172,0.07728115,0.1723231,-0.2195686,-0.6393083,1.455619,-0.219905,0.2986061,0.003114957,-0.925816,-2.6129,1.742754,-0.9371199,1.326512,-0.0938195,289.5225,181.478,48.09008
1,1.633336,-0.09094956,0.1122994,-0.07740756,-1.183526,-1.102664,-0.3526627,-0.6263057,0.04129747,7.383279,-0.2816056,0.03900483,0.157265,-0.2183526,-0.6401818,1.459536,-0.2147037,0.285819,-0.005476596,-0.9256695,-2.609295,1.742981,-0.9388344,1.326732,-0.09477378,289.4265,181.966,47.66641
1,1.644447,-0.09067386,0.08241814,-0.08898703,-1.183209,-1.104056,-0.351108,-0.625959,0.0313055,7.383279,-0.2732304,0.02421437,0.117771,-0.2180713,-0.6408466,1.462992,-0.2127485,0.2687611,-0.01830838,-0.9258698,-2.606481,1.743627,-0.9403999,1.326778,-0.09594207,289.4377,182.1999,47.3231
1,1.655559,-0.07878564,0.06130821,-0.06863797,-1.183217,-1.104237,-0.350447,-0.6255547,0.0367755,7.383279,-0.2669404,0.02538905,0.0900452,-0.2179936,-0.6372033,1.462159,-0.2170422,0.2645091,-0.02040435,-0.9256189,-2.603009,1.744077,-0.9419922,1.326784,-0.09722679,289.5198,182.2919,47.00049
1,1.66667,-0.06798004,0.04342981,-0.03764833,-1.18331,-1.103665,-0.3504715,-0.625861,-0.02831301,7.166124,-0.2522649,0.02666375,0.02713462,-0.2193939,-0.635524,1.463053,-0.2094395,0.2687236,-0.005562212,-0.9248375,-2.599138,1.743987,-0.9436587,1.326906,-0.09847432,289.6564,182.3743,46.67395
1,1.677781,-0.05628889,0.04471646,-0.01208087,-1.184005,-1.103398,-0.3502925,-0.6263483,-0.04424715,7.166124,-0.2406066,0.02245545,0.01109741,-0.2197044,-0.6350052,1.46484,-0.2028978,0.2729446,0.009298304,-0.9238229,-2.595458,1.743791,-0.9453318,1.327212,-0.0995423,289.7519,182.3453,46.55429
1,1.688892,-0.05205929,0.04373219,-0.008891214,-1.18471,-1.10406,-0.3489966,-0.6267601,-0.03730819,7.166124,-0.2384046,0.02240096,0.03132598,-0.2188122,-0.6331687,1.465797,-0.1953441,0.2824997,0.01669968,-0.922837,-2.591312,1.743243,-0.9469597,1.327675,-0.1004412,289.7226,182.2119,46.70045
1,1.700003,-0.06374235,0.0404106,-0.01100512,-1.184881,-1.104153,-0.3479873,-0.626636,0.01155166,7.166124,-0.2371925,0.02335,0.06967534,-0.217053,-0.6307532,1.466048,-0.1772651,0.2653767,0.02077341,-0.9221057,-2.58864,1.743335,-0.948498,1.328192,-0.1012528,289.6067,182.0314,46.99115
1,1.711114,-0.07550877,0.04868329,-0.0419486,-1.185118,-1.105765,-0.3462429,-0.6257949,0.07673889,7.166124,-0.2424601,0.007351443,0.08136843,-0.2158971,-0.6306238,1.468657,-0.1709641,0.2557764,0.01431532,-0.9216434,-2.585481,1.743212,-0.9498809,1.328706,-0.1019878,289.4959,181.8794,47.20824
1,1.722225,-0.08591424,0.02200903,-0.03010985,-1.184677,-1.105468,-0.3454344,-0.6257725,0.001413362,7.057546,-0.2508956,0.0275145,0.1059641,-0.2141091,-0.6258274,1.467011,-0.1699661,0.2461917,0.01003087,-0.9212247,-2.582415,1.743236,-0.9512901,1.329215,-0.1026985,289.4166,181.6956,47.37794
1,1.733337,-0.1038029,0.0004638918,-0.04071918,-1.183258,-1.10637,-0.3438509,-0.6256474,0.01149825,7.057546,-0.2434811,0.03926975,0.09531089,-0.2135546,-0.6215067,1.465217,-0.1656836,0.2451047,0.01319465,-0.9204034,-2.579188,1.743028,-0.9528623,1.329759,-0.1034746,289.3927,181.5921,47.47179
1,1.744448,-0.106798,-0.02193966,-0.04168324,-1.182299,-1.106572,-0.3424841,-0.6258828,-0.02160598,7.057546,-0.2447069,0.03194176,0.05268094,-0.2140968,-0.6209096,1.467341,-0.1709747,0.2504435,0.01538195,-0.9196934,-2.575613,1.742893,-0.954674,1.330397,-0.1043024,289.4074,181.5047,47.54052
1,1.755559,-0.1045523,-0.03470323,-0.0384087,-1.181504,-1.106309,-0.3415781,-0.6256181,0.02440633,7.057546,-0.2426318,0.02454729,0.03667033,-0.2141235,-0.6200371,1.469105,-0.1698435,0.2504242,0.02496065,-0.9186228,-2.572298,1.743023,-0.9565526,1.33109,-0.1051171,289.4205,181.3033,47.7704
